"ec5_form3_uuid","ec5_form2_uuid","created_at","date","uploaded_at","created_by","title","X242_Species","X243_Life_Stage","X244_List","X245_Is_this_fish_a_r","X246_Recaptured_PIT_T","X248_Adipose_Clip_Sta","X249_Fork_Length_mm","X250_Height_mm","X251_Weight_g","X252_Are_you_collecti","X254_DNA_sample__What","X255_Gill_Vial_","X256_Time_gill_sample","X258_Clinical_Signs_c","X259__of_Adult_Motile","X260_Clinical_Comment","X261_Are_you_PIT_tagg","X263_PIT_tag_tray__Ph","X264_PIT_Tag__last_4_","X265_PIT_Tag_Comments","X266_Is_this_a_lethal","X268_Lethal_Sample_","X269_Type_of_Lethal_S","X271_Fish_Photo_clini","X272_Comments","ec5_form1_uuid","X2_Date","X5_Survey_Location_ri","UTM_Northing_99_Coordinates","UTM_Easting_99_Coordinates","geometry","lat","long"
"64f13063-0dab-4d09-952a-5af4046f1d18","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:38:41.000Z",2024-09-03,"2024-09-04T03:18:43.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",99,18,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"c1504035-a1a0-484d-810f-f10e56d156d5","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:38:20.000Z",2024-09-03,"2024-09-04T03:18:42.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",96,19,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"f1e62377-2915-4909-a22b-f05afa3401e7","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:38:06.000Z",2024-09-03,"2024-09-04T03:18:40.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",98,20,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"ee412fb6-7666-4474-afd8-e7728c2d64e7","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:37:51.000Z",2024-09-03,"2024-09-04T03:18:39.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",86,16,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"877c045a-180d-4b19-bb4f-8c8d7327e7b1","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:37:35.000Z",2024-09-03,"2024-09-04T03:18:38.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",96,18,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"bbbc7768-554c-4f56-bb0d-65638dc78773","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:37:15.000Z",2024-09-03,"2024-09-04T03:18:36.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",95,16,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"eeae569e-a19d-46e3-8ada-fe6c0ba27696","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:36:58.000Z",2024-09-03,"2024-09-04T03:18:35.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",82,14,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"93becc26-28cd-4a50-9a24-ee4f70fb915e","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:36:35.000Z",2024-09-03,"2024-09-04T03:18:34.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",81,15,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"6c1eebe3-d57b-4ed5-a38b-71834bba553b","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:36:10.000Z",2024-09-03,"2024-09-04T03:18:32.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",89,17,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"fb1f2464-3a73-4875-abc7-7b97a66f0195","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:35:55.000Z",2024-09-03,"2024-09-04T03:18:31.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",93,19,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"60a8e91e-a083-4a50-be01-a73d7ca1a0a9","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:35:37.000Z",2024-09-03,"2024-09-04T03:18:29.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",84,18,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"d0fed69a-1287-48e7-b9be-184432fc149f","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:34:37.000Z",2024-09-03,"2024-09-04T03:18:28.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",95,17,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"77fb33ac-1df4-4e4d-8c97-4258a788bdfd","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:34:19.000Z",2024-09-03,"2024-09-04T03:18:27.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",99,18,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"4232d50b-a3f1-4bd3-9562-173dba827db1","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:33:27.000Z",2024-09-03,"2024-09-04T03:18:25.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",93,17,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"f8a31b19-edfe-4a51-a1f9-5380e686227a","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:32:18.000Z",2024-09-03,"2024-09-04T03:18:24.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",91,16,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"c843a21d-0284-4d58-ba80-f5056bfe60b6","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:31:49.000Z",2024-09-03,"2024-09-04T03:18:23.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",99,17,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"32da2197-c38a-4bf8-8436-214f2b4950ad","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:30:33.000Z",2024-09-03,"2024-09-04T03:18:22.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",95,18,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"83a472e9-9462-4c67-951c-cc65d4e1be86","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:29:25.000Z",2024-09-03,"2024-09-04T03:18:20.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",169,37,NA,"Yes","SJ24m-PRS458","","","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS458","Random","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"504f030f-8c7e-4c16-9ef9-79b87924dda8","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:27:27.000Z",2024-09-03,"2024-09-04T03:18:19.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",193,43,NA,"Yes","SJ24m-PRS457","","","",NA,"","No",NA,NA,NA,"No","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"77ec4487-e340-49d3-b105-ed6bcff69a71","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:24:13.000Z",2024-09-03,"2024-09-04T03:18:18.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",145,30,NA,"Yes","SJ24m-PRS456","","","",NA,"","No",NA,NA,NA,"No","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"bfefa25f-3b2d-4468-bc23-657df488e6b8","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:23:04.000Z",2024-09-03,"2024-09-04T03:18:16.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",183,40,NA,"Yes","SJ24m-PRS455","","","White eye",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS455","Random","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"91bc686e-7469-4419-8930-e7f32fc4e924","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:21:49.000Z",2024-09-03,"2024-09-04T03:18:15.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",197,40,NA,"Yes","SJ24m-PRS454","","","Scale loss, Skin/fin erosion and rot",NA,"","No",NA,NA,NA,"No","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"7a39a930-ba93-4875-bf00-9e8d96ee4e6d","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:19:59.000Z",2024-09-03,"2024-09-04T03:18:14.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",194,44,NA,"Yes","SJ24m-PRS453","","","Scale loss",NA,"","No",NA,NA,NA,"No","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"61bf5c04-a0e2-458e-b4e8-5c1aa042dba9","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:18:33.000Z",2024-09-03,"2024-09-04T03:18:12.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",186,44,NA,"Yes","SJ24m-PRS452","","","Scale loss, Sea lice",NA,"","No",NA,NA,NA,"No","","","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"f1a524d3-2376-485f-ac7f-6b2b36a0a538","1a66eca8-7372-423e-8c87-80d5d68512bd","2024-09-03T20:16:32.000Z",2024-09-03,"2024-09-04T03:18:11.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Clipped",169,37,NA,"Yes","SJ24m-PRS451","","","Scale loss, Sea lice",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS451","Random","","","a8f2aa24-6be8-4546-ad11-5ec662fdb45a",2024-09-03,"PSJ-PRS3 Thrasher Cove",5378933,391615,c(-124.468786920147, 48.5541218409804),48.5541218409804,-124.468786920147
"57924a64-7dad-4f8e-bfc9-d1d4ae1b4697","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:23:30.000Z",2024-09-03,"2024-09-04T03:18:06.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",151,NA,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","Missing Height Data in Epicollect (not recorded)","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"05174dc2-96e8-4f3b-81a0-3148edb76ca8","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:23:10.000Z",2024-09-03,"2024-09-04T03:18:04.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",146,NA,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","Missing Height Data in Epicollect (not recorded)","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"2fb09eb5-b732-45a6-8127-948f2beda275","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:22:48.000Z",2024-09-03,"2024-09-04T03:18:03.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",127,NA,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","Missing Height Data in Epicollect (not recorded)","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"6203a825-29b5-4aac-a310-7f789b718c0b","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:22:33.000Z",2024-09-03,"2024-09-04T03:18:01.000Z","katie.davidson92@gmail.com","","Other","Adult","Surf Smelt","No",NA,"",173,29,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"7ff113b0-0da3-4c8d-b3ee-5052406982cf","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:22:14.000Z",2024-09-03,"2024-09-04T03:18:00.000Z","katie.davidson92@gmail.com","","Other","Adult","Herring","No",NA,"",138,NA,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","Missing Height Data in Epicollect (not recorded)","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"434c9c28-9acb-45bf-88cf-b0564918eb0e","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:21:46.000Z",2024-09-03,"2024-09-04T03:17:59.000Z","katie.davidson92@gmail.com","","Other","Adult","Surf Smelt","No",NA,"",161,27,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"f8e35d2c-91c1-4fa7-8400-bb1a08b94bd1","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:21:27.000Z",2024-09-03,"2024-09-04T03:17:57.000Z","katie.davidson92@gmail.com","","Other","Adult","Surf Smelt","No",NA,"",157,27,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"1eb7390e-3d62-42ad-b723-87ec156a2e93","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:20:44.000Z",2024-09-03,"2024-09-04T03:17:56.000Z","katie.davidson92@gmail.com","","Other","Adult","Surf Smelt","No",NA,"",166,28,NA,"","","","","",NA,"","No",NA,NA,NA,"","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"ae21a66c-aabb-43fe-b7ba-6f77aedf8c78","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:20:10.000Z",2024-09-03,"2024-09-04T03:17:55.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",162,28,NA,"No","","","","White eye, Scale loss, Skin/fin erosion and rot",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"eb5a0f47-14cc-47de-9e09-0109d67f2bbf","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:18:42.000Z",2024-09-03,"2024-09-04T03:17:53.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",143,30,NA,"Yes","SJ24m-PRS449","","","",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"e3e73480-ff50-4e31-a5db-6aff1dbd7991","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:18:06.000Z",2024-09-03,"2024-09-04T03:17:52.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",144,25,NA,"No","SJ24m-PRS448","","","Sea lice, Scale loss",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"5db49b9f-2966-4c3f-ab0f-6ab8122f535d","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:16:48.000Z",2024-09-03,"2024-09-04T03:17:51.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",158,27,NA,"Yes","SJ24m-PRS447","","","Sea lice, Scale loss",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"fd6dda2b-ae27-43f4-bad1-77c0b637f2a9","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:14:09.000Z",2024-09-03,"2024-09-04T03:17:50.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",138,29,NA,"Yes","SJ24m-PRS446","","","Sea lice",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"98893649-05ed-4f30-b411-c26d7a99616e","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:12:57.000Z",2024-09-03,"2024-09-04T03:17:48.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Clipped",152,31,NA,"Yes","SJ24m-PRS445","","","Skin/fin erosion and rot, White eye",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS445","Random","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"611aceb4-1079-4dfe-9a73-af54211815a5","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:11:33.000Z",2024-09-03,"2024-09-04T03:17:47.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",158,26,NA,"Yes","SJ24m-PRS444","","","Sea lice, White eye",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"fc50d177-458d-4ef2-a7ba-e3d91cb1670f","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:10:02.000Z",2024-09-03,"2024-09-04T03:17:46.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",143,30,NA,"Yes","SJ24m-PRS443","","","White eye",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"5d3708b0-4339-4b9f-b7bd-d87169a34136","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:09:07.000Z",2024-09-03,"2024-09-04T03:17:44.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",170,31,NA,"Yes","SJ24m-PRS442","","","Scale loss, White eye, Skin/fin erosion and rot",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"00a70922-ab8a-4553-830e-5a4c6cfcfd60","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:05:58.000Z",2024-09-03,"2024-09-04T03:17:43.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",134,26,NA,"Yes","SJ24m-PRS441","","","White eye",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"11530b5f-a0cc-4d23-bd8b-b9e49096553e","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:04:43.000Z",2024-09-03,"2024-09-04T03:17:41.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",132,29,NA,"Yes","SJ24m-PRS440","","","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS440","Random","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"cc583378-132e-4f99-a387-c77cf2de5e6b","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:03:09.000Z",2024-09-03,"2024-09-04T03:17:40.000Z","katie.davidson92@gmail.com","","Chum","Smolt","","No",NA,"Not clipped",156,24,NA,"Yes","SJ24m-PRS439","","","Sea lice",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"32777f66-cc43-4f8d-8d97-ad796890c91e","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T19:00:25.000Z",2024-09-03,"2024-09-04T03:17:39.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",138,29,NA,"Yes","SJ24m-PRS438","","","",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"bd8a2a63-d285-4718-8af7-a03f9a724071","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T18:58:25.000Z",2024-09-03,"2024-09-04T03:17:37.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",131,28,NA,"Yes","SJ24m-PRS437","","","",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"7b39d997-bb97-4ce1-ad3f-ad3e8b323070","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T18:56:54.000Z",2024-09-03,"2024-09-04T03:17:36.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",133,30,NA,"Yes","SJ24m-PRS436","","","",NA,"","No",NA,NA,NA,"Yes","SJ24m-PRS436","Random","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"72738e16-e777-425f-b81f-72423b754c5e","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T18:55:38.000Z",2024-09-03,"2024-09-04T03:17:35.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",138,30,NA,"Yes","SJ24m-PRS435","","","",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
"ebc7cf6d-94e5-47c8-a579-8021f658c729","f6d0e2e9-4c30-407f-8472-283d5b6b2e62","2024-09-03T18:53:57.000Z",2024-09-03,"2024-09-04T03:17:33.000Z","katie.davidson92@gmail.com","","Chinook","Smolt","","No",NA,"Not clipped",137,28,NA,"Yes","SJ24m-PRS434","","","White eye",NA,"","No",NA,NA,NA,"No","","","","","05d95961-5a09-411a-b421-dfc2f3aca763",2024-09-03,"PSJ-PS B",5378499,392401,c(-124.458026823492, 48.550354073192),48.550354073192,-124.458026823492
